"Date Time","Temp","SpCond","Sal","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"06/26/21 02:26:11",15.12,50052,32.80,0.458,12.01,-309.0,0.9,8.16,1.41,123.4,10.15,10.1
"06/26/21 02:31:11",15.14,49705,32.55,0.459,12.01,-309.0,0.9,7.91,1.36,123.4,10.17,10.2
"06/26/21 02:36:11",15.22,49827,32.64,0.459,12.01,-309.1,0.8,7.31,1.26,122.9,10.10,10.1
"06/26/21 02:41:10",15.23,49822,32.64,0.460,12.01,-309.1,0.7,8.15,1.41,122.6,10.07,10.1
"06/26/21 02:46:10",15.26,49886,32.69,0.460,12.01,-309.1,0.9,7.66,1.32,122.4,10.05,10.1
"06/26/21 02:51:10",15.27,49880,32.68,0.460,12.01,-309.2,0.6,9.08,1.57,122.2,10.03,10.2
"06/26/21 02:56:11",15.30,49489,32.40,0.460,12.01,-309.3,1.8,6.14,1.06,121.4,9.98,10.1
"06/26/21 03:01:11",15.33,49414,32.34,0.461,12.01,-309.3,1.2,7.83,1.35,121.2,9.96,10.1
"06/26/21 03:06:10",15.36,49420,32.35,0.461,12.01,-309.3,0.6,7.12,1.23,120.7,9.91,10.1
"06/26/21 03:11:10",15.35,49395,32.33,0.461,12.01,-309.4,1.4,7.34,1.27,120.6,9.91,10.1
"06/26/21 03:16:11",15.36,49375,32.31,0.462,12.01,-309.4,1.2,6.83,1.18,120.7,9.92,10.2
"06/26/21 03:21:11",15.36,49929,32.72,0.462,12.02,-309.4,1.0,6.84,1.18,121.1,9.92,10.1
"06/26/21 03:26:10",15.36,49904,32.70,0.462,12.02,-309.4,1.3,6.30,1.09,120.8,9.90,10.1
"06/26/21 03:31:10",15.50,49914,32.71,0.463,12.01,-309.5,2.2,6.96,1.20,120.8,9.87,10.1
"06/26/21 03:36:11",15.59,49500,32.41,0.462,12.02,-309.7,2.5,6.48,1.12,120.5,9.85,10.1
"06/26/21 03:41:10",15.63,49547,32.45,0.463,12.02,-309.8,16.4,6.07,1.05,120.3,9.82,10.1
"06/26/21 03:46:10",15.62,49961,32.75,0.463,12.02,-309.8,2.7,7.22,1.25,120.4,9.81,10.1
"06/26/21 03:51:11",15.60,49522,32.43,0.463,12.02,-309.8,2.6,6.08,1.05,120.6,9.85,10.1
"06/26/21 03:56:11",15.58,49543,32.44,0.463,12.02,-309.9,3.1,7.21,1.24,121.0,9.88,10.1
"06/26/21 04:01:10",15.58,49767,32.61,0.463,12.02,-309.9,3.1,6.72,1.16,121.3,9.90,10.1
"06/26/21 04:06:10",15.57,49833,32.65,0.464,12.02,-309.9,2.7,7.82,1.35,121.4,9.91,10.1
"06/26/21 04:11:10",15.55,49407,32.34,0.464,12.02,-309.9,2.0,7.26,1.25,121.9,9.97,10.1
"06/26/21 04:16:11",15.54,49500,32.41,0.465,12.02,-309.9,3.1,6.61,1.14,122.3,10.00,10.1
"06/26/21 04:21:11",15.52,49703,32.56,0.465,12.02,-309.9,1.7,7.83,1.35,122.6,10.02,10.2
"06/26/21 04:26:11",15.50,49700,32.55,0.465,12.02,-310.0,4.8,7.85,1.35,122.9,10.05,10.1
"06/26/21 04:31:11",15.50,49763,32.60,0.466,12.02,-310.0,2.8,6.40,1.11,122.8,10.04,10.1
"06/26/21 04:36:10",15.51,49394,32.33,0.466,12.02,-310.0,7.6,6.85,1.18,123.1,10.08,10.1
"06/26/21 04:41:11",15.50,49492,32.40,0.468,12.02,-310.1,10.8,7.94,1.37,123.2,10.08,10.1
"06/26/21 04:46:11",15.50,49540,32.44,0.467,12.02,-310.1,6.5,7.31,1.26,123.3,10.09,10.1
"06/26/21 04:51:11",15.52,49601,32.48,0.467,12.02,-310.1,4.9,7.85,1.35,123.6,10.10,10.2
"06/26/21 04:56:11",15.51,49533,32.43,0.469,12.03,-310.2,1.6,8.21,1.41,123.6,10.11,10.1
"06/26/21 05:01:11",15.50,49161,32.16,0.468,12.03,-310.2,3.6,8.40,1.45,123.4,10.12,10.1
"06/26/21 05:06:11",15.49,49243,32.22,0.470,12.03,-310.2,5.4,7.93,1.37,123.4,10.11,10.1
"06/26/21 05:11:11",15.48,49508,32.41,0.469,12.03,-310.2,2.3,8.03,1.39,123.5,10.11,10.1
"06/26/21 05:16:11",15.47,49531,32.43,0.469,12.03,-310.2,3.8,7.97,1.38,123.7,10.13,10.1
"06/26/21 05:21:11",15.47,49593,32.48,0.469,12.03,-310.2,3.8,8.12,1.40,124.1,10.16,10.2
"06/26/21 05:26:11",15.47,49660,32.52,0.468,12.03,-310.3,4.5,8.57,1.48,124.8,10.21,10.1
"06/26/21 05:31:10",15.49,49619,32.50,0.468,12.03,-310.4,3.2,8.98,1.55,125.6,10.28,10.2
"06/26/21 05:36:11",15.50,49709,32.56,0.469,12.03,-310.4,10.0,9.33,1.61,125.8,10.28,10.1
"06/26/21 05:41:10",15.50,49333,32.29,0.468,12.03,-310.4,14.4,8.97,1.55,125.4,10.27,10.1
"06/26/21 05:46:11",15.50,49310,32.27,0.468,12.03,-310.4,5.6,8.66,1.49,125.7,10.30,10.1
"06/26/21 05:51:10",15.49,49464,32.38,0.468,12.03,-310.4,5.1,8.61,1.49,125.8,10.30,10.1
"06/26/21 05:56:11",15.49,49566,32.46,0.467,12.03,-310.5,3.1,10.05,1.73,126.5,10.35,10.2
"06/26/21 06:01:11",15.47,49617,32.49,0.467,12.03,-310.5,4.1,10.22,1.77,126.3,10.33,10.1
"06/26/21 06:06:11",15.47,49241,32.22,0.468,12.03,-310.4,2.5,9.33,1.61,126.2,10.35,10.2
"06/26/21 06:11:11",15.45,49756,32.59,0.468,12.03,-310.5,12.5,9.47,1.64,125.7,10.29,10.2
"06/26/21 06:16:11",15.44,49668,32.53,0.469,12.03,-310.4,5.6,9.28,1.60,125.8,10.30,10.1
"06/26/21 06:21:11",15.43,49844,32.66,0.469,12.03,-310.4,9.4,9.11,1.57,125.7,10.28,10.1
"06/26/21 06:26:10",15.43,49931,32.72,0.468,12.03,-310.4,7.0,9.67,1.67,125.8,10.29,10.1
"06/26/21 06:31:09",15.43,49510,32.41,0.469,12.03,-310.4,4.1,10.17,1.75,125.4,10.28,10.1
"06/26/21 06:36:10",15.43,49572,32.46,0.469,12.03,-310.4,5.0,9.17,1.58,125.5,10.28,10.1
"06/26/21 06:41:10",15.43,49719,32.57,0.469,12.03,-310.5,2.1,8.39,1.45,125.6,10.28,10.1
"06/26/21 06:46:10",15.43,49244,32.22,0.470,12.03,-310.4,2.8,8.75,1.51,125.4,10.29,10.1
"06/26/21 06:51:10",15.42,49251,32.23,0.469,12.03,-310.4,3.4,8.55,1.48,124.9,10.25,10.1
"06/26/21 06:56:10",15.42,49444,32.37,0.469,12.03,-310.5,5.0,9.36,1.62,125.0,10.25,10.1
"06/26/21 07:01:10",15.42,49673,32.53,0.470,12.03,-310.4,5.6,8.98,1.55,124.6,10.21,10.1
"06/26/21 07:06:10",15.41,49748,32.59,0.470,12.03,-310.4,3.1,9.13,1.57,124.5,10.20,10.1
"06/26/21 07:11:10",15.40,49415,32.34,0.470,12.03,-310.4,4.0,7.97,1.38,124.5,10.21,10.1
"06/26/21 07:16:10",15.38,49471,32.38,0.470,12.03,-310.4,2.6,9.25,1.59,124.5,10.22,10.1
"06/26/21 07:21:10",15.38,49448,32.37,0.468,12.03,-310.4,9.1,8.49,1.46,124.1,10.18,10.1
"06/26/21 07:26:10",15.36,49410,32.34,0.469,12.03,-310.4,20.2,8.31,1.43,124.2,10.20,10.2
"06/26/21 07:31:10",15.36,49420,32.35,0.469,12.03,-310.4,1.9,9.08,1.57,124.3,10.21,10.0
"06/26/21 07:36:10",15.35,49907,32.70,0.468,12.03,-310.4,1.7,9.40,1.62,124.5,10.20,10.1
"06/26/21 07:41:10",15.35,49469,32.38,0.468,12.03,-310.4,1.4,8.90,1.54,124.3,10.21,10.1
"06/26/21 07:46:10",15.34,49427,32.35,0.467,12.03,-310.4,7.8,9.02,1.56,123.8,10.17,10.1
"06/26/21 07:51:10",15.33,49424,32.35,0.467,12.03,-310.4,2.5,9.17,1.58,123.7,10.16,10.1
"06/26/21 07:56:10",15.33,49521,32.42,0.466,12.03,-310.4,2.5,8.89,1.53,123.2,10.12,10.1
"06/26/21 08:01:10",15.33,49259,32.23,0.467,12.03,-310.4,2.8,8.15,1.41,123.2,10.12,10.1
"06/26/21 08:06:10",15.33,49220,32.20,0.467,12.03,-310.4,2.6,8.42,1.45,122.9,10.11,10.0
"06/26/21 08:11:10",15.34,49108,32.12,0.466,12.03,-310.4,14.7,8.84,1.53,122.7,10.09,10.1
"06/26/21 08:16:11",15.32,49324,32.28,0.466,12.03,-310.4,7.4,7.86,1.36,122.2,10.04,10.0
"06/26/21 08:21:10",15.33,49381,32.32,0.466,12.03,-310.5,3.2,8.17,1.41,121.4,9.98,10.1
"06/26/21 08:26:10",15.32,49396,32.33,0.467,12.03,-310.5,3.6,7.60,1.31,120.6,9.91,10.0
"06/26/21 08:31:10",15.32,49561,32.45,0.466,12.03,-310.5,2.4,6.86,1.18,120.1,9.86,10.0
"06/26/21 08:36:11",15.31,49602,32.48,0.467,12.03,-310.5,3.0,7.34,1.27,119.9,9.84,10.1
"06/26/21 08:41:10",15.30,49463,32.38,0.466,12.03,-310.5,3.7,7.81,1.35,119.5,9.82,10.1
"06/26/21 08:46:10",15.29,49452,32.37,0.465,12.03,-310.5,2.7,6.73,1.16,118.9,9.77,10.1
"06/26/21 08:51:10",15.30,49516,32.42,0.464,12.03,-310.5,5.7,6.35,1.09,117.5,9.66,10.1
"06/26/21 08:56:10",15.29,49430,32.35,0.464,12.04,-310.5,3.4,5.41,0.93,117.3,9.65,10.1
"06/26/21 09:01:10",15.29,49482,32.39,0.464,12.04,-310.5,2.0,6.33,1.09,116.8,9.60,10.0
"06/26/21 09:06:10",15.28,49635,32.50,0.463,12.04,-310.5,3.6,4.60,0.79,115.9,9.52,10.1
"06/26/21 09:11:10",15.27,49628,32.50,0.464,12.04,-310.5,12.3,4.49,0.77,115.5,9.49,10.1
"06/26/21 09:16:10",15.26,49667,32.53,0.464,12.04,-310.5,3.4,4.81,0.83,114.8,9.44,10.1
"06/26/21 09:21:11",15.26,49317,32.27,0.463,12.04,-310.5,2.0,4.31,0.74,114.1,9.39,10.1
"06/26/21 09:26:10",15.26,49487,32.39,0.463,12.04,-310.5,1.5,4.42,0.76,113.8,9.36,10.0
"06/26/21 09:31:10",15.25,49515,32.41,0.461,12.04,-310.5,6.5,4.99,0.86,113.5,9.34,10.0
"06/26/21 09:36:10",15.25,49487,32.39,0.461,12.04,-310.6,10.0,3.75,0.65,113.1,9.31,10.1
"06/26/21 09:41:10",15.24,49471,32.38,0.461,12.04,-310.5,1.2,3.67,0.63,112.5,9.26,10.1
"06/26/21 09:46:10",15.23,49524,32.42,0.461,12.04,-310.5,1.2,3.43,0.59,112.2,9.23,10.1
"06/26/21 09:51:10",15.23,49592,32.47,0.461,12.04,-310.5,1.7,3.53,0.61,112.0,9.21,10.1
"06/26/21 09:56:11",15.22,49687,32.54,0.460,12.04,-310.5,1.4,3.79,0.66,111.8,9.19,10.1
"06/26/21 10:01:11",15.22,49743,32.58,0.460,12.04,-310.5,1.3,3.30,0.57,111.5,9.17,10.1
"06/26/21 10:06:10",15.22,49725,32.57,0.459,12.04,-310.5,4.5,3.39,0.58,111.8,9.19,10.1
"06/26/21 10:11:10",15.22,49735,32.57,0.459,12.04,-310.5,2.0,3.39,0.59,111.8,9.19,10.0
"06/26/21 10:16:11",15.22,49716,32.56,0.458,12.04,-310.6,1.3,3.55,0.61,111.5,9.16,10.1
"06/26/21 10:21:11",15.23,49333,32.28,0.459,12.04,-310.5,2.5,3.51,0.61,111.6,9.19,10.1
"06/26/21 10:26:10",15.23,49312,32.27,0.458,12.04,-310.6,1.1,3.86,0.67,111.5,9.18,10.0
"06/26/21 10:31:10",15.23,49336,32.28,0.458,12.04,-310.5,1.7,4.63,0.80,111.4,9.18,10.1
"06/26/21 10:36:11",15.22,49276,32.24,0.458,12.04,-310.5,1.4,3.53,0.61,111.6,9.20,10.1
"06/26/21 10:41:11",15.21,49231,32.21,0.458,12.04,-310.5,1.9,3.11,0.53,111.3,9.17,10.0
"06/26/21 10:46:10",15.20,49338,32.28,0.458,12.04,-310.5,5.4,3.54,0.61,111.4,9.17,10.1
"06/26/21 10:51:10",15.20,49699,32.55,0.457,12.04,-310.5,2.6,3.87,0.67,111.3,9.15,10.1
"06/26/21 10:56:11",15.20,49613,32.48,0.457,12.04,-310.5,2.3,3.89,0.67,111.5,9.18,10.1
"06/26/21 11:01:11",15.20,49546,32.44,0.458,12.04,-310.5,1.4,3.30,0.57,111.4,9.17,10.0
"06/26/21 11:06:10",15.20,49636,32.50,0.458,12.04,-310.5,1.4,3.18,0.55,111.2,9.15,10.1
"06/26/21 11:11:10",15.20,49692,32.54,0.458,12.04,-310.5,2.5,3.79,0.66,111.4,9.16,10.0
"06/26/21 11:16:11",15.21,49693,32.54,0.457,12.04,-310.5,2.6,3.88,0.67,111.5,9.17,10.1
"06/26/21 11:21:10",15.21,49364,32.30,0.457,12.04,-310.5,1.6,3.46,0.59,111.1,9.15,10.1
"06/26/21 11:26:11",15.22,49362,32.30,0.457,12.04,-310.6,1.8,4.06,0.70,111.0,9.14,10.1
"06/26/21 11:31:11",15.22,49366,32.30,0.457,12.04,-310.6,1.0,4.44,0.77,111.1,9.15,10.1
"06/26/21 11:36:10",15.23,49344,32.29,0.458,12.04,-310.6,4.9,5.41,0.93,111.3,9.17,10.1
"06/26/21 11:41:10",15.23,49351,32.29,0.459,12.04,-310.7,1.0,4.65,0.80,111.2,9.16,10.1
"06/26/21 11:46:10",15.24,49282,32.24,0.459,12.04,-310.7,1.2,4.98,0.86,111.0,9.14,10.1
"06/26/21 11:51:10",15.24,49285,32.25,0.459,12.04,-310.7,1.1,5.14,0.88,109.9,9.05,10.1
"06/26/21 11:56:10",15.25,49262,32.23,0.460,12.04,-310.7,1.4,4.61,0.79,110.1,9.07,10.1
"06/26/21 12:01:11",15.26,49279,32.24,0.460,12.04,-310.7,1.2,3.91,0.67,110.2,9.07,10.2
"06/26/21 12:06:10",15.26,49223,32.20,0.459,12.04,-310.7,1.4,3.57,0.61,109.8,9.04,10.1
"06/26/21 12:11:11",15.26,49219,32.20,0.460,12.04,-310.8,4.5,4.63,0.80,109.0,8.97,10.1
"06/26/21 12:16:10",15.27,49309,32.26,0.460,12.04,-310.8,4.5,4.84,0.83,109.4,9.00,10.1
"06/26/21 12:21:11",15.27,49309,32.26,0.460,12.04,-310.8,3.6,3.88,0.67,109.9,9.05,10.1
"06/26/21 12:26:11",15.27,49308,32.26,0.459,12.04,-310.8,3.6,4.32,0.75,109.6,9.02,10.0
"06/26/21 12:31:11",15.27,49295,32.25,0.459,12.04,-310.9,3.7,4.02,0.69,110.1,9.06,10.1
"06/26/21 12:36:10",15.27,49268,32.23,0.459,12.04,-310.9,2.0,4.64,0.80,110.0,9.06,10.0
"06/26/21 12:41:11",15.28,49307,32.26,0.459,12.04,-310.9,2.5,4.44,0.77,109.4,9.00,10.1
"06/26/21 12:46:10",15.28,49213,32.19,0.460,12.04,-310.9,3.1,4.26,0.73,109.7,9.03,10.0
"06/26/21 12:51:10",15.28,49226,32.20,0.459,12.04,-310.9,1.5,4.71,0.81,109.3,9.00,10.1
"06/26/21 12:56:10",15.28,49202,32.19,0.458,12.04,-311.0,3.2,4.00,0.69,109.2,8.99,10.0
"06/26/21 13:01:10",15.28,49322,32.27,0.458,12.04,-311.0,4.0,4.58,0.79,109.3,8.99,10.0
"06/26/21 13:06:10",15.27,49306,32.26,0.458,12.04,-311.0,2.6,4.70,0.81,108.5,8.93,10.0
"06/26/21 13:11:11",15.27,49358,32.30,0.458,12.04,-311.0,4.7,4.30,0.74,108.4,8.92,10.1
"06/26/21 13:16:11",15.27,49294,32.25,0.457,12.04,-311.0,2.9,4.23,0.73,109.5,9.01,10.1
"06/26/21 13:21:11",15.26,49250,32.22,0.457,12.04,-311.0,1.7,4.35,0.75,109.4,9.00,10.2
"06/26/21 13:26:11",15.26,49283,32.25,0.457,12.04,-311.0,3.0,3.91,0.67,108.7,8.94,10.1
"06/26/21 13:31:11",15.26,49243,32.22,0.457,12.04,-311.0,4.0,4.11,0.71,108.6,8.94,10.0
"06/26/21 13:36:11",15.26,49244,32.22,0.458,12.04,-311.0,1.4,4.66,0.80,109.3,9.00,10.0
"06/26/21 13:41:10",15.26,49069,32.09,0.457,12.04,-311.0,1.4,3.17,0.54,108.8,8.96,10.0
"06/26/21 13:46:11",15.27,48914,31.98,0.457,12.05,-311.1,2.8,3.95,0.68,109.0,8.98,10.0
"06/26/21 13:51:10",15.27,48688,31.81,0.457,12.05,-311.1,3.0,4.38,0.75,108.4,8.95,10.0
"06/26/21 13:56:11",15.27,48840,31.92,0.456,12.05,-311.2,2.0,3.46,0.59,108.5,8.94,10.0
"06/26/21 14:01:10",15.28,49108,32.12,0.456,12.05,-311.1,2.1,3.64,0.63,107.4,8.85,10.0
"06/26/21 14:06:11",15.28,49159,32.15,0.456,12.05,-311.2,2.1,2.54,0.44,107.9,8.89,10.0
"06/26/21 14:11:11",15.27,49188,32.18,0.456,12.05,-311.2,4.0,3.70,0.64,107.9,8.89,10.2
"06/26/21 14:16:11",15.27,49163,32.16,0.455,12.05,-311.2,4.2,3.35,0.58,108.1,8.90,10.1
"06/26/21 14:21:11",15.27,49188,32.18,0.456,12.05,-311.2,1.0,3.98,0.69,108.1,8.90,10.1
"06/26/21 14:26:11",15.27,49236,32.21,0.455,12.05,-311.2,2.8,3.10,0.53,108.2,8.91,10.0
"06/26/21 14:31:10",15.27,49155,32.15,0.455,12.05,-311.2,1.5,4.23,0.73,108.1,8.90,10.0
"06/26/21 14:36:10",15.27,49265,32.23,0.456,12.05,-311.2,0.9,3.55,0.61,108.0,8.89,10.0
"06/26/21 14:41:11",15.27,49161,32.16,0.456,12.05,-311.2,2.1,3.58,0.62,107.8,8.88,10.0
"06/26/21 14:46:11",15.27,49385,32.32,0.456,12.05,-311.2,1.5,3.44,0.59,107.8,8.87,10.0
"06/26/21 14:51:10",15.26,49436,32.36,0.456,12.05,-311.3,6.2,3.32,0.57,107.5,8.84,10.0
"06/26/21 14:56:11",15.25,49473,32.38,0.456,12.05,-311.3,5.2,4.18,0.72,108.0,8.88,10.0
"06/26/21 15:01:11",15.25,49532,32.43,0.457,12.05,-311.3,2.0,4.29,0.74,107.8,8.87,10.0
"06/26/21 15:06:11",15.24,49526,32.42,0.458,12.05,-311.3,2.0,3.85,0.66,107.6,8.85,10.1
"06/26/21 15:11:11",15.24,49493,32.40,0.459,12.05,-311.3,2.0,3.91,0.67,107.4,8.83,10.0
"06/26/21 15:16:10",15.24,49529,32.42,0.459,12.05,-311.3,2.8,2.85,0.49,107.8,8.87,10.0
"06/26/21 15:21:10",15.24,49592,32.47,0.460,12.05,-311.3,2.9,3.73,0.64,108.3,8.91,10.0
"06/26/21 15:26:10",15.23,49589,32.47,0.460,12.05,-311.3,2.0,3.47,0.60,107.0,8.80,10.0
"06/26/21 15:31:10",15.23,49594,32.47,0.459,12.05,-311.3,5.9,3.15,0.54,107.8,8.86,10.0
"06/26/21 15:36:11",15.22,49611,32.48,0.459,12.05,-311.3,1.9,3.62,0.62,107.8,8.87,10.0
"06/26/21 15:41:11",15.22,49542,32.43,0.459,12.05,-311.3,1.2,2.86,0.49,107.8,8.87,10.1
"06/26/21 15:46:11",15.21,49551,32.44,0.460,12.05,-311.2,1.2,3.77,0.65,107.5,8.85,10.0
"06/26/21 15:51:11",15.20,49601,32.48,0.459,12.05,-311.2,1.1,3.08,0.53,106.7,8.78,10.0
"06/26/21 15:56:10",15.19,49623,32.49,0.459,12.05,-311.2,2.1,4.57,0.79,107.4,8.84,10.0
"06/26/21 16:01:10",15.18,49623,32.49,0.459,12.05,-311.2,1.8,4.37,0.75,107.1,8.82,10.0
"06/26/21 16:06:10",15.18,49589,32.47,0.459,12.05,-311.2,1.8,3.08,0.53,106.9,8.80,10.0
"06/26/21 16:11:11",15.17,49674,32.53,0.458,12.05,-311.2,2.1,3.53,0.61,107.2,8.82,10.0
"06/26/21 16:16:11",15.17,49658,32.52,0.458,12.05,-311.2,1.6,4.11,0.71,106.6,8.77,10.1
"06/26/21 16:21:11",15.16,49711,32.56,0.458,12.05,-311.2,2.0,3.03,0.52,107.4,8.84,10.0
"06/26/21 16:26:11",15.15,49725,32.56,0.458,12.05,-311.2,1.8,3.31,0.57,107.7,8.86,10.1
"06/26/21 16:31:10",15.14,49660,32.52,0.457,12.05,-311.2,1.7,3.48,0.60,108.6,8.95,10.0
"06/26/21 16:36:11",15.15,49619,32.49,0.457,12.05,-311.2,2.0,3.09,0.53,108.6,8.95,10.0
"06/26/21 16:41:10",15.15,49537,32.43,0.457,12.05,-311.2,2.1,3.12,0.54,108.6,8.95,10.0
"06/26/21 16:46:10",15.17,49462,32.37,0.457,12.05,-311.2,2.2,2.54,0.44,109.4,9.01,10.0
"06/26/21 16:51:11",15.21,49439,32.36,0.455,12.05,-311.3,2.9,4.01,0.69,110.1,9.07,10.0
"06/26/21 16:56:10",15.22,49476,32.39,0.456,12.05,-311.3,1.6,3.90,0.67,110.3,9.07,10.0
"06/26/21 17:01:10",15.23,49429,32.35,0.455,12.05,-311.3,2.5,4.18,0.72,110.8,9.12,10.0
"06/26/21 17:06:11",15.23,49522,32.42,0.455,12.05,-311.3,1.1,3.64,0.62,110.7,9.10,10.0
"06/26/21 17:11:11",15.24,49481,32.39,0.455,12.05,-311.3,1.3,4.34,0.75,110.7,9.11,10.0
"06/26/21 17:16:11",15.25,49531,32.43,0.454,12.05,-311.3,1.2,3.85,0.66,111.0,9.13,10.1
"06/26/21 17:21:10",15.25,49591,32.47,0.454,12.05,-311.4,2.1,2.20,0.38,110.9,9.12,10.0
"06/26/21 17:26:11",15.26,49720,32.56,0.453,12.05,-311.4,4.7,4.37,0.75,110.9,9.11,10.0
"06/26/21 17:31:10",15.26,49675,32.53,0.453,12.05,-311.4,2.3,3.38,0.58,110.8,9.11,9.9
"06/26/21 17:36:11",15.27,49732,32.57,0.453,12.05,-311.4,1.7,2.87,0.50,111.0,9.11,10.0
"06/26/21 17:41:11",15.27,49703,32.55,0.453,12.05,-311.4,1.4,3.64,0.62,110.7,9.10,10.0
"06/26/21 17:46:10",15.26,49305,32.26,0.452,12.05,-311.4,7.8,3.08,0.53,110.7,9.11,10.1
"06/26/21 17:51:10",15.27,49223,32.20,0.452,12.05,-311.4,1.5,4.67,0.80,111.0,9.14,10.0
"06/26/21 17:56:11",15.26,49198,32.18,0.452,12.05,-311.4,1.7,3.27,0.56,110.7,9.12,10.0
"06/26/21 18:01:11",15.27,49227,32.20,0.452,12.05,-311.4,0.9,3.61,0.62,110.7,9.11,10.0
"06/26/21 18:06:11",15.29,49602,32.48,0.452,12.05,-311.4,1.8,4.01,0.69,110.9,9.11,10.0
"06/26/21 18:11:10",15.30,49632,32.50,0.451,12.05,-311.3,1.7,3.48,0.60,110.6,9.08,10.0
"06/26/21 18:16:11",15.31,49662,32.52,0.451,12.05,-311.4,0.7,1.81,0.31,110.4,9.07,10.1
"06/26/21 18:21:11",15.32,49826,32.64,0.451,12.05,-311.3,1.0,2.50,0.43,110.3,9.05,10.0
"06/26/21 18:26:11",15.35,49407,32.34,0.451,12.05,-311.3,0.9,4.32,0.75,110.8,9.10,10.0
"06/26/21 18:31:11",15.37,49369,32.31,0.451,12.05,-311.3,0.9,3.23,0.56,111.3,9.14,10.0
"06/26/21 18:36:11",15.41,49455,32.37,0.451,12.05,-311.3,1.3,3.90,0.67,112.2,9.20,10.0
"06/26/21 18:41:11",15.42,49486,32.40,0.451,12.05,-311.3,0.7,4.54,0.78,112.3,9.20,10.0
"06/26/21 18:46:11",15.44,49484,32.40,0.450,12.05,-311.3,0.9,3.08,0.53,112.4,9.21,10.0
"06/26/21 18:51:11",15.46,49488,32.40,0.449,12.05,-311.3,1.1,3.73,0.64,112.4,9.21,10.0
"06/26/21 18:56:11",15.48,49479,32.39,0.448,12.05,-311.3,0.7,3.73,0.64,112.6,9.22,10.0
"06/26/21 19:01:11",15.48,49473,32.39,0.448,12.04,-311.3,1.4,3.11,0.54,112.0,9.17,10.1
"06/26/21 19:06:11",15.48,49551,32.45,0.447,12.04,-311.3,0.9,3.29,0.57,111.5,9.13,10.0
"06/26/21 19:11:11",15.47,49536,32.43,0.447,12.04,-311.3,0.7,2.84,0.49,111.4,9.12,10.1
"06/26/21 19:16:10",15.48,49524,32.43,0.448,12.04,-311.2,0.8,3.06,0.53,111.4,9.12,10.0
"06/26/21 19:21:11",15.49,49519,32.42,0.448,12.04,-311.2,0.9,3.94,0.68,111.6,9.14,10.0
"06/26/21 19:26:10",15.50,49517,32.42,0.447,12.04,-311.2,1.0,2.76,0.48,111.5,9.13,10.0
"06/26/21 19:31:10",15.51,49495,32.41,0.447,12.04,-311.2,1.1,3.86,0.67,111.2,9.10,10.0
"06/26/21 19:36:10",15.52,49669,32.53,0.446,12.04,-311.1,1.3,3.22,0.55,110.6,9.04,10.0
"06/26/21 19:41:11",15.55,49685,32.54,0.446,12.04,-311.1,1.2,4.31,0.74,110.8,9.05,10.0
"06/26/21 19:46:11",15.58,49674,32.54,0.446,12.04,-311.1,3.4,4.03,0.69,111.2,9.08,10.1
"06/26/21 19:51:11",15.59,49655,32.52,0.446,12.04,-311.1,1.2,3.49,0.60,110.9,9.05,10.0
"06/26/21 19:56:11",15.60,49680,32.54,0.446,12.04,-311.0,2.0,3.13,0.54,111.0,9.06,10.0
"06/26/21 20:01:11",15.63,49659,32.53,0.446,12.04,-311.0,2.8,2.29,0.40,111.3,9.08,10.0
"06/26/21 20:06:10",15.64,49327,32.29,0.446,12.04,-311.0,1.8,3.01,0.52,111.5,9.11,10.0
"06/26/21 20:11:11",15.66,49295,32.26,0.446,12.04,-311.0,2.3,2.75,0.47,111.8,9.13,10.0
"06/26/21 20:16:11",15.65,49274,32.25,0.446,12.04,-311.0,6.1,3.43,0.59,111.8,9.13,10.0
"06/26/21 20:21:11",15.64,49267,32.24,0.445,12.04,-310.9,2.0,2.93,0.51,111.5,9.11,10.0
"06/26/21 20:26:11",15.64,49276,32.25,0.445,12.04,-310.9,1.5,4.15,0.72,111.1,9.08,10.0
"06/26/21 20:31:11",15.66,49220,32.21,0.445,12.03,-310.9,1.7,2.70,0.46,111.0,9.07,10.0
"06/26/21 20:36:11",15.67,49189,32.18,0.443,12.03,-310.9,2.8,3.00,0.51,110.8,9.05,10.0
"06/26/21 20:41:10",15.69,49197,32.19,0.443,12.03,-310.9,1.4,3.22,0.56,109.9,8.97,10.0
"06/26/21 20:46:10",15.68,49236,32.22,0.442,12.03,-310.8,2.0,2.49,0.43,109.8,8.96,10.0
"06/26/21 20:51:11",15.67,49197,32.19,0.441,12.03,-310.7,1.2,2.17,0.37,109.3,8.93,10.0
"06/26/21 20:56:11",15.66,49293,32.26,0.441,12.03,-310.7,4.9,2.90,0.50,109.4,8.93,10.1
"06/26/21 21:01:11",15.68,49274,32.25,0.440,12.03,-310.7,2.3,2.41,0.42,108.9,8.89,10.0
"06/26/21 21:06:10",15.68,49262,32.24,0.440,12.03,-310.6,2.9,2.94,0.51,108.8,8.88,10.1
"06/26/21 21:11:11",15.70,49223,32.21,0.439,12.03,-310.7,1.8,2.90,0.50,108.9,8.89,10.0
"06/26/21 21:16:11",15.70,49402,32.34,0.439,12.03,-310.6,2.5,3.12,0.54,109.6,8.94,10.0
"06/26/21 21:21:11",15.72,49512,32.42,0.439,12.03,-310.6,6.4,3.15,0.54,110.7,9.02,10.0
