"Date Time","Temp","SpCond","Sal","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"M/D/Y HH:MM:SS","C","uS","ppt","meters","","mV","NTU","ug/L","RFU","%","mg/L","volts"
"06/15/21 22:01:10",16.24,50231,32.96,0.518,11.96,-307.1,0.1,9.25,1.60,121.7,9.78,10.9
"06/15/21 22:06:10",16.25,50228,32.95,0.517,11.96,-307.1,0.0,9.81,1.69,122.1,9.81,10.9
"06/15/21 22:11:10",16.24,50238,32.96,0.517,11.96,-307.0,0.1,9.27,1.60,122.9,9.88,10.9
"06/15/21 22:16:10",16.25,50230,32.96,0.516,11.96,-307.0,0.0,9.52,1.64,123.6,9.93,10.9
"06/15/21 22:21:10",16.25,50231,32.96,0.516,11.96,-306.9,0.1,9.17,1.58,124.3,9.99,10.9
"06/15/21 22:26:10",16.26,50227,32.95,0.516,11.96,-306.9,0.0,10.95,1.89,124.6,10.01,10.9
"06/15/21 22:31:10",16.28,50214,32.94,0.515,11.96,-306.9,0.2,10.46,1.80,125.5,10.08,10.9
"06/15/21 22:36:10",16.32,50213,32.94,0.514,11.96,-306.9,0.0,9.53,1.64,126.1,10.12,10.9
"06/15/21 22:41:10",16.35,50203,32.94,0.514,11.96,-306.9,0.1,9.38,1.62,126.6,10.16,10.9
"06/15/21 22:46:10",16.36,50209,32.94,0.513,11.95,-306.9,0.1,9.55,1.65,127.6,10.23,11.1
"06/15/21 22:51:10",16.39,50202,32.94,0.513,11.95,-306.9,0.1,9.45,1.63,127.1,10.19,10.9
"06/15/21 22:56:10",16.44,50176,32.92,0.513,11.95,-306.9,0.1,9.77,1.69,128.2,10.27,10.9
"06/15/21 23:01:10",16.47,50199,32.94,0.513,11.95,-306.9,0.2,9.44,1.63,128.1,10.26,10.9
"06/15/21 23:06:10",16.51,50181,32.92,0.513,11.95,-306.9,0.0,9.90,1.71,127.7,10.21,10.9
"06/15/21 23:11:10",16.52,50202,32.94,0.512,11.95,-306.9,0.1,9.50,1.64,128.7,10.29,10.9
"06/15/21 23:16:10",16.50,50216,32.95,0.512,11.95,-306.9,0.0,9.88,1.70,129.0,10.32,10.9
"06/15/21 23:21:10",16.51,50209,32.94,0.513,11.95,-306.8,0.1,9.98,1.72,129.3,10.34,10.9
"06/15/21 23:26:10",16.52,50198,32.94,0.512,11.95,-306.9,0.0,10.06,1.73,129.5,10.36,10.9
"06/15/21 23:31:10",16.54,50195,32.93,0.512,11.95,-306.9,0.1,9.39,1.62,129.2,10.33,10.9
"06/15/21 23:36:10",16.59,50182,32.93,0.512,11.95,-306.9,-0.2,10.27,1.77,129.2,10.32,10.9
"06/15/21 23:41:10",16.65,50167,32.92,0.511,11.95,-306.9,0.0,9.89,1.70,129.2,10.31,10.9
"06/15/21 23:46:11",16.69,50170,32.92,0.512,11.95,-307.0,0.0,10.17,1.75,129.7,10.34,10.9
"06/15/21 23:51:10",16.70,50199,32.94,0.512,11.95,-307.1,0.3,10.18,1.76,129.4,10.31,10.9
"06/15/21 23:56:10",16.77,50172,32.92,0.511,11.95,-307.1,0.1,9.76,1.69,129.4,10.30,10.9
"06/16/21 00:01:10",16.79,50184,32.93,0.510,11.95,-307.1,0.1,10.25,1.77,129.3,10.29,10.9
"06/16/21 00:06:10",16.76,50212,32.95,0.510,11.95,-307.1,0.2,10.43,1.80,129.9,10.34,11.0
"06/16/21 00:11:10",16.73,50226,32.96,0.510,11.95,-307.1,-0.1,10.42,1.80,130.1,10.36,10.9
"06/16/21 00:16:10",16.67,50235,32.97,0.511,11.95,-307.0,0.1,11.79,2.04,130.5,10.40,10.9
"06/16/21 00:21:10",16.69,50196,32.94,0.510,11.95,-307.0,0.0,10.45,1.80,130.8,10.43,10.9
"06/16/21 00:26:10",16.76,50155,32.91,0.509,11.95,-307.0,0.2,10.79,1.86,130.3,10.37,10.9
"06/16/21 00:31:10",16.83,50149,32.91,0.508,11.95,-307.1,0.0,11.36,1.96,130.5,10.37,10.9
"06/16/21 00:36:10",16.91,50153,32.91,0.508,11.95,-307.2,0.1,11.35,1.96,130.1,10.32,10.9
"06/16/21 00:41:09",16.95,50168,32.92,0.509,11.95,-307.2,0.2,11.05,1.91,130.5,10.35,10.9
"06/16/21 00:46:10",16.97,50187,32.93,0.508,11.95,-307.2,0.1,10.62,1.83,130.5,10.35,10.9
"06/16/21 00:51:10",16.99,50188,32.94,0.506,11.95,-307.2,0.2,10.97,1.89,131.1,10.39,10.9
"06/16/21 00:56:09",17.00,50182,32.93,0.506,11.95,-307.2,0.3,11.32,1.95,130.5,10.34,10.9
"06/16/21 01:01:10",16.98,50194,32.94,0.506,11.95,-307.1,0.3,11.29,1.95,130.6,10.35,10.9
"06/16/21 01:06:10",16.96,50203,32.95,0.505,11.95,-307.1,0.4,10.37,1.79,131.5,10.42,10.9
"06/16/21 01:11:10",16.88,50242,32.97,0.505,11.95,-307.1,0.3,11.32,1.95,130.9,10.39,10.9
"06/16/21 01:16:10",16.78,50240,32.97,0.504,11.95,-306.9,0.4,12.95,2.23,131.0,10.42,10.9
"06/16/21 01:21:10",16.76,50211,32.95,0.504,11.95,-306.9,0.3,11.10,1.92,131.3,10.45,10.9
"06/16/21 01:26:10",16.79,50182,32.93,0.503,11.95,-306.9,0.1,11.78,2.03,131.4,10.45,10.9
"06/16/21 01:31:11",16.85,50166,32.92,0.504,11.95,-306.9,0.3,11.34,1.96,131.0,10.41,10.9
"06/16/21 01:36:10",16.90,50158,32.91,0.503,11.95,-307.0,0.3,11.53,1.99,131.5,10.44,10.9
"06/16/21 01:41:10",16.91,50172,32.92,0.503,11.95,-307.1,0.4,11.05,1.91,131.7,10.46,10.9
"06/16/21 01:46:10",16.92,50181,32.93,0.503,11.95,-307.1,0.4,11.12,1.92,131.5,10.44,10.9
"06/16/21 01:51:10",16.92,50194,32.94,0.504,11.95,-307.1,0.2,11.89,2.05,131.4,10.43,10.9
"06/16/21 01:56:10",16.93,50186,32.93,0.505,11.95,-307.1,0.3,10.29,1.78,131.6,10.44,11.0
"06/16/21 02:01:10",16.94,50190,32.94,0.505,11.95,-307.1,0.4,11.10,1.91,131.4,10.42,10.9
"06/16/21 02:06:10",16.95,50185,32.93,0.505,11.95,-307.1,0.4,10.75,1.85,132.1,10.48,10.9
"06/16/21 02:11:10",16.95,50187,32.93,0.505,11.95,-307.1,0.4,10.83,1.87,132.3,10.50,10.9
"06/16/21 02:16:10",16.95,50186,32.93,0.506,11.95,-307.1,0.3,10.91,1.88,131.7,10.45,10.9
"06/16/21 02:21:10",16.95,50189,32.94,0.507,11.95,-307.1,0.3,10.26,1.77,131.5,10.43,10.9
"06/16/21 02:26:10",16.94,50197,32.94,0.507,11.95,-307.1,0.3,11.10,1.91,131.7,10.45,10.9
"06/16/21 02:31:10",16.92,50192,32.94,0.506,11.95,-307.1,0.4,10.37,1.79,131.8,10.46,10.9
"06/16/21 02:36:10",16.91,50207,32.95,0.506,11.95,-307.2,0.2,10.83,1.87,131.0,10.40,10.9
"06/16/21 02:41:10",16.89,50207,32.95,0.507,11.95,-307.2,0.2,11.15,1.93,131.6,10.45,10.9
"06/16/21 02:46:10",16.87,50218,32.96,0.508,11.95,-307.3,0.3,11.72,2.02,131.3,10.43,10.9
"06/16/21 02:51:10",16.83,50223,32.96,0.508,11.95,-307.2,0.4,11.72,2.02,131.3,10.43,10.9
"06/16/21 02:56:10",16.80,50215,32.95,0.509,11.95,-307.3,0.4,11.14,1.92,130.9,10.41,10.9
"06/16/21 03:01:10",16.78,50212,32.95,0.509,11.95,-307.3,0.5,11.69,2.02,130.8,10.40,10.9
"06/16/21 03:06:10",16.77,50214,32.95,0.509,11.95,-307.3,0.5,12.22,2.11,130.1,10.35,10.9
"06/16/21 03:11:10",16.75,50218,32.95,0.509,11.96,-307.3,0.6,11.31,1.95,129.7,10.32,10.9
"06/16/21 03:16:10",16.74,50215,32.95,0.509,11.96,-307.3,0.3,12.73,2.20,130.0,10.35,11.0
"06/16/21 03:21:10",16.72,50209,32.95,0.509,11.96,-307.4,0.4,11.94,2.06,129.9,10.35,10.9
"06/16/21 03:26:10",16.71,50205,32.94,0.509,11.96,-307.4,0.3,11.56,1.99,130.2,10.37,10.9
"06/16/21 03:31:10",16.69,50206,32.95,0.510,11.96,-307.4,0.3,11.47,1.98,130.1,10.37,10.9
"06/16/21 03:36:10",16.66,50213,32.95,0.509,11.96,-307.4,0.4,11.31,1.95,130.1,10.37,10.9
"06/16/21 03:41:10",16.64,50229,32.96,0.508,11.96,-307.4,0.6,12.66,2.19,130.5,10.41,10.9
"06/16/21 03:46:10",16.63,50219,32.95,0.508,11.96,-307.4,0.6,11.57,2.00,130.6,10.42,10.9
"06/16/21 03:51:10",16.61,50219,32.95,0.509,11.96,-307.4,0.4,12.78,2.21,130.0,10.38,10.9
"06/16/21 03:56:10",16.60,50210,32.95,0.509,11.96,-307.4,0.3,11.31,1.95,130.3,10.40,10.9
"06/16/21 04:01:10",16.59,50214,32.95,0.509,11.96,-307.4,0.3,13.04,2.25,130.1,10.39,10.9
"06/16/21 04:06:10",16.56,50210,32.95,0.509,11.96,-307.4,0.4,12.21,2.11,130.0,10.39,10.9
"06/16/21 04:11:10",16.54,50216,32.95,0.509,11.96,-307.4,0.5,12.97,2.24,129.6,10.35,10.9
"06/16/21 04:16:10",16.53,50212,32.95,0.509,11.96,-307.4,0.4,13.35,2.30,130.2,10.41,10.9
"06/16/21 04:21:10",16.51,50213,32.95,0.509,11.96,-307.4,0.4,13.29,2.29,129.4,10.34,10.9
"06/16/21 04:26:10",16.52,50204,32.94,0.508,11.96,-307.4,0.3,12.51,2.16,129.2,10.33,10.9
"06/16/21 04:31:10",16.54,50193,32.93,0.508,11.96,-307.4,0.4,11.30,1.95,129.5,10.35,10.9
"06/16/21 04:36:10",16.58,50177,32.92,0.508,11.96,-307.5,0.4,11.99,2.07,128.9,10.30,10.9
"06/16/21 04:41:10",16.60,50189,32.93,0.507,11.96,-307.5,0.3,13.14,2.27,127.6,10.19,10.9
"06/16/21 04:46:10",16.62,50184,32.93,0.506,11.96,-307.6,0.5,11.84,2.04,128.2,10.23,10.9
"06/16/21 04:51:10",16.65,50190,32.93,0.506,11.96,-307.6,0.6,12.29,2.12,128.7,10.27,10.9
"06/16/21 04:56:10",16.67,50191,32.93,0.506,11.96,-307.6,0.6,11.94,2.06,128.1,10.22,10.9
"06/16/21 05:01:10",16.66,50196,32.94,0.507,11.96,-307.6,0.3,11.58,2.00,128.1,10.21,10.9
"06/16/21 05:06:10",16.66,50200,32.94,0.511,11.96,-307.6,0.3,12.18,2.10,128.2,10.22,11.0
"06/16/21 05:11:10",16.65,50202,32.94,0.511,11.96,-307.6,0.4,13.03,2.25,127.7,10.19,11.0
"06/16/21 05:16:10",16.63,50202,32.94,0.511,11.96,-307.6,0.3,12.32,2.13,127.7,10.19,10.9
"06/16/21 05:21:10",16.62,50203,32.94,0.509,11.96,-307.6,0.4,11.51,1.99,127.3,10.16,10.9
"06/16/21 05:26:10",16.62,50197,32.94,0.498,11.96,-307.6,0.6,12.64,2.18,127.5,10.18,10.9
"06/16/21 05:31:10",16.60,50210,32.95,0.489,11.96,-307.6,0.4,13.06,2.25,128.2,10.23,10.9
"06/16/21 05:36:10",16.60,50202,32.94,0.482,11.96,-307.6,0.3,12.46,2.15,128.6,10.26,10.9
"06/16/21 05:41:10",16.58,50210,32.95,0.482,11.96,-307.6,0.6,11.82,2.04,127.9,10.21,10.9
"06/16/21 05:46:10",16.57,50210,32.95,0.482,11.96,-307.6,0.6,12.22,2.11,127.2,10.16,10.9
"06/16/21 05:51:10",16.57,50209,32.95,0.482,11.96,-307.6,0.5,12.46,2.15,126.2,10.08,10.9
"06/16/21 05:56:10",16.56,50213,32.95,0.482,11.96,-307.6,0.5,11.39,1.96,126.4,10.10,10.9
"06/16/21 06:01:10",16.54,50217,32.95,0.482,11.96,-307.6,0.7,11.88,2.05,126.4,10.10,10.9
"06/16/21 06:06:11",16.53,50218,32.95,0.482,11.96,-307.6,0.6,12.84,2.22,126.4,10.10,10.9
"06/16/21 06:11:10",16.51,50224,32.96,0.483,11.96,-307.6,0.4,11.70,2.02,126.3,10.10,10.9
"06/16/21 06:16:10",16.49,50228,32.96,0.482,11.96,-307.6,0.5,11.65,2.01,125.5,10.04,10.9
"06/16/21 06:21:10",16.47,50237,32.96,0.482,11.96,-307.6,0.6,13.45,2.32,125.4,10.04,10.9
"06/16/21 06:26:10",16.44,50239,32.97,0.481,11.96,-307.6,0.6,12.98,2.24,126.6,10.14,10.9
"06/16/21 06:31:10",16.42,50233,32.96,0.482,11.97,-307.6,0.4,13.05,2.25,125.6,10.06,10.9
"06/16/21 06:36:10",16.40,50239,32.96,0.482,11.97,-307.6,0.6,12.69,2.19,126.0,10.10,10.9
"06/16/21 06:41:10",16.37,50230,32.96,0.482,11.97,-307.5,0.6,13.38,2.31,127.0,10.18,10.9
"06/16/21 06:46:11",16.36,50230,32.96,0.482,11.97,-307.5,0.4,12.46,2.15,127.1,10.19,10.9
"06/16/21 06:51:10",16.35,50221,32.95,0.481,11.97,-307.6,0.4,12.02,2.07,125.7,10.08,10.9
"06/16/21 06:56:10",16.35,50227,32.96,0.481,11.97,-307.6,0.4,13.92,2.40,126.3,10.14,10.9
"06/16/21 07:01:10",16.34,50224,32.95,0.481,11.97,-307.6,0.6,12.20,2.10,125.7,10.08,10.9
"06/16/21 07:06:10",16.35,50226,32.95,0.480,11.97,-307.7,0.3,11.68,2.01,126.5,10.15,10.9
"06/16/21 07:11:10",16.35,50224,32.95,0.479,11.97,-307.7,0.6,12.56,2.17,126.2,10.13,10.9
"06/16/21 07:16:11",16.34,50219,32.95,0.478,11.97,-307.7,0.5,12.09,2.09,126.1,10.11,10.9
"06/16/21 07:21:10",16.34,50226,32.95,0.477,11.97,-307.7,0.5,11.47,1.98,126.3,10.14,10.9
"06/16/21 07:26:10",16.34,50220,32.95,0.477,11.97,-307.8,0.3,10.65,1.84,125.9,10.10,10.9
"06/16/21 07:31:11",16.34,50217,32.95,0.475,11.97,-307.8,0.3,10.95,1.89,126.2,10.13,10.9
"06/16/21 07:36:10",16.33,50228,32.96,0.475,11.97,-307.8,0.4,10.01,1.73,125.2,10.05,10.9
"06/16/21 07:41:10",16.33,50219,32.95,0.475,11.97,-307.9,0.4,9.70,1.67,125.0,10.03,10.9
"06/16/21 07:46:10",16.32,50219,32.95,0.475,11.97,-307.9,0.3,10.03,1.73,123.9,9.95,10.9
"06/16/21 07:51:10",16.32,50212,32.94,0.474,11.97,-307.9,0.3,9.26,1.60,123.0,9.88,10.9
"06/16/21 07:56:10",16.32,50214,32.95,0.474,11.97,-307.9,0.1,9.20,1.59,123.2,9.89,10.9
"06/16/21 08:01:10",16.32,50216,32.95,0.474,11.97,-308.0,0.3,8.67,1.50,122.0,9.80,10.9
"06/16/21 08:06:10",16.31,50219,32.95,0.474,11.97,-308.0,0.3,8.02,1.38,121.4,9.74,10.9
"06/16/21 08:11:10",16.31,50215,32.95,0.475,11.97,-308.0,0.3,8.63,1.49,120.9,9.71,10.9
"06/16/21 08:16:10",16.30,50218,32.95,0.474,11.98,-308.0,0.1,7.64,1.32,120.8,9.70,10.9
"06/16/21 08:21:10",16.30,50212,32.94,0.473,11.98,-308.0,0.4,7.76,1.34,119.8,9.62,10.9
"06/16/21 08:26:10",16.29,50213,32.94,0.474,11.98,-308.1,0.3,7.66,1.32,119.7,9.62,10.9
"06/16/21 08:31:10",16.28,50215,32.95,0.474,11.98,-308.0,0.4,7.29,1.26,119.2,9.58,10.9
"06/16/21 08:36:10",16.27,50222,32.95,0.475,11.98,-308.1,0.2,7.89,1.36,118.8,9.55,10.9
"06/16/21 08:41:10",16.27,50216,32.95,0.478,11.98,-308.1,0.2,7.72,1.33,118.5,9.52,10.9
"06/16/21 08:46:10",16.26,50215,32.94,0.480,11.98,-308.1,0.2,7.60,1.31,118.6,9.53,10.9
"06/16/21 08:51:10",16.26,50209,32.94,0.479,11.98,-308.2,0.4,7.14,1.23,118.6,9.53,10.9
"06/16/21 08:56:10",16.25,50214,32.94,0.478,11.98,-308.2,0.2,7.46,1.29,119.3,9.59,10.9
"06/16/21 09:01:11",16.24,50211,32.94,0.479,11.98,-308.2,0.6,7.80,1.35,119.7,9.62,10.9
"06/16/21 09:06:10",16.23,50214,32.94,0.477,11.98,-308.2,0.3,8.67,1.49,120.4,9.68,10.9
"06/16/21 09:11:10",16.23,50216,32.95,0.474,11.98,-308.2,0.4,9.78,1.69,120.9,9.72,10.9
"06/16/21 09:16:10",16.22,50209,32.94,0.472,11.98,-308.2,0.4,8.73,1.51,120.9,9.73,10.9
"06/16/21 09:21:10",16.21,50211,32.94,0.470,11.98,-308.2,0.3,8.75,1.51,121.3,9.76,10.9
"06/16/21 09:26:10",16.20,50214,32.94,0.469,11.98,-308.2,0.4,9.56,1.65,121.4,9.77,10.9
"06/16/21 09:31:10",16.18,50220,32.95,0.469,11.98,-308.2,0.4,10.10,1.74,122.4,9.85,10.9
"06/16/21 09:36:10",16.16,50214,32.94,0.471,11.98,-308.2,0.3,10.03,1.73,123.3,9.93,10.9
"06/16/21 09:41:10",16.15,50209,32.94,0.473,11.98,-308.2,0.3,10.48,1.81,123.0,9.91,10.9
"06/16/21 09:46:10",16.13,50210,32.94,0.472,11.98,-308.2,0.3,11.21,1.93,124.3,10.02,10.9
"06/16/21 09:51:10",16.12,50218,32.94,0.472,11.98,-308.3,0.3,11.15,1.93,124.0,9.99,10.9
"06/16/21 09:56:10",16.11,50219,32.95,0.472,11.98,-308.3,0.3,12.19,2.10,124.6,10.04,10.9
"06/16/21 10:01:10",16.11,50216,32.94,0.472,11.98,-308.3,0.3,11.21,1.93,124.3,10.02,10.9
"06/16/21 10:06:10",16.11,50201,32.93,0.473,11.98,-308.3,0.3,11.34,1.96,125.0,10.08,10.9
"06/16/21 10:11:10",16.12,50198,32.93,0.475,11.98,-308.3,0.1,11.25,1.94,124.9,10.06,10.9
"06/16/21 10:16:10",16.15,50187,32.92,0.475,11.98,-308.4,0.4,11.68,2.02,124.6,10.04,10.9
"06/16/21 10:21:10",16.17,50186,32.92,0.474,11.98,-308.4,0.3,10.57,1.82,124.7,10.04,10.9
"06/16/21 10:26:10",16.21,50185,32.92,0.474,11.98,-308.5,0.4,10.59,1.83,124.6,10.02,10.9
"06/16/21 10:31:10",16.23,50180,32.92,0.477,11.99,-308.5,0.4,10.61,1.83,124.0,9.97,10.9
"06/16/21 10:36:10",16.26,50180,32.92,0.477,11.99,-308.6,0.6,10.34,1.78,123.5,9.93,10.9
"06/16/21 10:41:10",16.28,50190,32.93,0.480,11.99,-308.6,0.4,9.79,1.69,123.5,9.92,10.9
"06/16/21 10:46:10",16.29,50192,32.93,0.481,11.99,-308.7,0.4,10.04,1.73,123.3,9.91,10.9
"06/16/21 10:51:10",16.29,50192,32.93,0.478,11.99,-308.7,0.4,10.46,1.80,123.2,9.90,10.9
"06/16/21 10:56:10",16.30,50185,32.92,0.475,11.99,-308.7,0.5,9.53,1.64,122.6,9.85,10.9
"06/16/21 11:01:10",16.30,50196,32.93,0.474,11.99,-308.7,0.1,9.57,1.65,122.6,9.85,10.9
"06/16/21 11:06:10",16.30,50208,32.94,0.474,11.99,-308.8,0.3,10.79,1.86,122.2,9.81,10.9
"06/16/21 11:11:10",16.30,50212,32.94,0.474,11.99,-308.8,0.5,10.98,1.90,123.3,9.90,10.9
"06/16/21 11:16:10",16.30,50223,32.95,0.473,11.99,-308.8,0.4,10.32,1.78,123.2,9.89,10.9
"06/16/21 11:21:10",16.30,50216,32.95,0.473,11.99,-308.8,0.3,10.11,1.74,123.0,9.88,10.9
"06/16/21 11:26:09",16.29,50222,32.95,0.473,11.99,-308.8,0.3,11.37,1.96,122.5,9.84,10.9
"06/16/21 11:31:10",16.29,50221,32.95,0.472,11.99,-308.9,0.4,10.73,1.85,122.0,9.80,10.9
"06/16/21 11:36:10",16.27,50235,32.96,0.471,11.99,-308.9,0.3,10.37,1.79,122.4,9.83,10.9
"06/16/21 11:41:10",16.26,50231,32.96,0.472,11.99,-308.9,0.2,10.90,1.88,122.5,9.84,10.9
"06/16/21 11:46:10",16.22,50247,32.97,0.472,11.99,-308.9,0.4,10.08,1.74,122.8,9.88,10.9
"06/16/21 11:51:10",16.17,50252,32.97,0.471,11.99,-308.9,0.4,10.39,1.79,122.8,9.89,10.9
"06/16/21 11:56:10",16.12,50248,32.97,0.470,11.99,-308.8,0.5,10.43,1.80,121.2,9.77,10.9
"06/16/21 12:01:10",16.07,50256,32.97,0.471,11.99,-308.9,0.5,9.66,1.67,119.9,9.67,10.9
"06/16/21 12:06:11",16.03,50251,32.97,0.470,11.99,-308.8,0.7,9.54,1.64,119.3,9.63,10.9
"06/16/21 12:11:10",15.99,50259,32.97,0.470,12.00,-308.9,0.7,9.41,1.62,118.0,9.53,10.9
"06/16/21 12:16:10",15.98,50247,32.96,0.469,12.00,-308.9,0.7,10.29,1.78,117.1,9.46,10.9
"06/16/21 12:21:10",15.96,50249,32.97,0.469,12.00,-308.9,0.4,8.49,1.46,116.2,9.39,10.9
"06/16/21 12:26:11",15.95,50238,32.96,0.470,12.00,-308.9,0.4,8.65,1.49,115.2,9.31,11.0
"06/16/21 12:31:10",15.95,50243,32.96,0.470,12.00,-309.0,0.4,7.42,1.28,115.0,9.30,10.9
"06/16/21 12:36:10",15.96,50234,32.95,0.470,12.00,-309.0,0.4,8.07,1.39,114.4,9.25,10.9
"06/16/21 12:41:10",15.98,50232,32.95,0.470,12.00,-309.0,0.5,7.55,1.30,114.5,9.25,10.9
"06/16/21 12:46:10",15.97,50249,32.97,0.471,12.00,-309.0,0.3,7.14,1.23,113.4,9.17,10.9
"06/16/21 12:51:10",15.94,50263,32.97,0.471,12.00,-309.0,0.3,7.77,1.34,113.5,9.18,10.9
"06/16/21 12:56:10",15.92,50257,32.97,0.471,12.00,-309.0,0.4,7.88,1.36,113.7,9.20,10.9
"06/16/21 13:01:10",15.90,50254,32.97,0.471,12.00,-309.1,0.4,6.72,1.16,112.8,9.13,10.9
"06/16/21 13:06:10",15.87,50265,32.98,0.472,12.00,-309.0,0.3,6.46,1.11,111.8,9.05,10.9
"06/16/21 13:11:10",15.86,50254,32.97,0.471,12.00,-309.1,0.3,7.82,1.35,111.1,9.00,10.9
"06/16/21 13:16:10",15.84,50253,32.97,0.472,12.00,-309.1,0.3,6.25,1.08,111.1,9.00,10.9
"06/16/21 13:21:10",15.85,50239,32.96,0.472,12.00,-309.1,0.3,7.29,1.26,111.5,9.04,10.9
"06/16/21 13:26:11",15.84,50263,32.97,0.472,12.00,-309.1,0.3,7.90,1.36,111.6,9.04,10.9
"06/16/21 13:31:11",15.84,50256,32.97,0.471,12.00,-309.1,0.3,6.82,1.17,111.8,9.06,10.9
"06/16/21 13:36:10",15.84,50241,32.96,0.471,12.00,-309.1,0.3,8.03,1.39,112.0,9.07,10.9
"06/16/21 13:41:10",15.83,50243,32.96,0.471,12.00,-309.1,0.4,7.44,1.28,111.8,9.06,10.9
"06/16/21 13:46:10",15.80,50267,32.97,0.470,12.00,-309.1,0.4,8.10,1.40,111.9,9.07,10.9
"06/16/21 13:51:10",15.75,50272,32.98,0.470,12.00,-309.1,0.4,7.92,1.36,112.1,9.09,10.9
"06/16/21 13:56:10",15.72,50252,32.96,0.470,12.00,-309.1,0.3,8.65,1.49,112.3,9.12,10.9
"06/16/21 14:01:10",15.65,50292,32.99,0.470,12.00,-309.1,0.3,8.92,1.54,110.8,9.01,10.9
"06/16/21 14:06:10",15.54,50311,33.00,0.470,12.00,-309.0,0.3,8.60,1.48,110.8,9.03,10.9
"06/16/21 14:11:11",15.49,50293,32.99,0.470,12.01,-309.0,0.3,8.70,1.50,110.2,8.99,10.9
"06/16/21 14:16:10",15.42,50300,32.99,0.470,12.00,-308.9,0.5,8.91,1.54,109.6,8.96,10.9
"06/16/21 14:21:10",15.39,50272,32.97,0.470,12.01,-308.8,0.6,9.10,1.57,108.9,8.91,10.8
"06/16/21 14:26:10",15.35,50280,32.98,0.469,12.00,-308.8,0.4,8.53,1.47,109.4,8.95,10.9
"06/16/21 14:31:10",15.35,50256,32.96,0.469,12.00,-308.8,0.4,8.05,1.39,108.9,8.91,10.9
"06/16/21 14:36:10",15.36,50248,32.95,0.469,12.00,-308.8,0.4,8.54,1.47,107.9,8.83,10.9
"06/16/21 14:41:10",15.36,50256,32.96,0.470,12.00,-308.8,0.3,8.14,1.41,107.4,8.79,10.9
"06/16/21 14:46:10",15.33,50275,32.97,0.470,12.00,-308.8,0.4,9.48,1.64,107.2,8.78,10.9
"06/16/21 14:51:10",15.29,50285,32.98,0.470,12.00,-308.7,0.3,8.51,1.47,106.2,8.70,10.9
"06/16/21 14:56:10",15.25,50271,32.97,0.470,12.00,-308.7,0.2,8.32,1.43,106.0,8.68,10.9
"06/16/21 15:01:10",15.23,50279,32.97,0.470,12.00,-308.7,0.3,7.77,1.34,105.1,8.62,10.9
"06/16/21 15:06:10",15.19,50299,32.99,0.471,12.00,-308.6,0.3,7.87,1.36,105.7,8.68,10.9
"06/16/21 15:11:10",15.14,50297,32.98,0.470,12.00,-308.6,0.3,8.89,1.53,105.2,8.64,10.9
"06/16/21 15:16:10",15.06,50316,33.00,0.470,12.00,-308.5,0.4,8.71,1.50,104.4,8.59,10.9
"06/16/21 15:21:10",15.00,50311,32.99,0.470,12.00,-308.4,0.4,9.13,1.57,104.5,8.60,10.8
"06/16/21 15:26:10",14.95,50315,32.99,0.470,12.00,-308.3,0.4,8.86,1.53,104.4,8.61,10.9
"06/16/21 15:31:10",14.90,50298,32.98,0.470,12.00,-308.3,0.4,8.07,1.39,104.8,8.65,10.9
"06/16/21 15:36:10",14.87,50276,32.96,0.471,12.00,-308.2,0.2,8.88,1.53,104.2,8.61,10.9
"06/16/21 15:41:10",14.84,50240,32.93,0.471,12.00,-308.2,0.4,9.17,1.58,105.2,8.70,10.8
"06/16/21 15:46:10",14.82,50204,32.91,0.471,12.00,-308.2,0.3,8.64,1.49,105.5,8.73,10.9
"06/16/21 15:51:10",14.80,50188,32.90,0.471,12.00,-308.1,0.3,8.91,1.54,105.1,8.69,10.9
"06/16/21 15:56:10",14.80,50195,32.90,0.472,12.00,-308.1,0.3,8.66,1.49,103.8,8.59,10.9
"06/16/21 16:01:10",14.80,50110,32.84,0.472,12.00,-308.1,0.1,7.85,1.35,104.2,8.62,10.9
"06/16/21 16:06:10",14.81,49002,32.03,0.473,12.00,-308.1,0.4,8.65,1.49,102.7,8.54,10.9
"06/16/21 16:11:10",14.80,48994,32.02,0.473,12.00,-308.0,0.3,7.51,1.30,102.9,8.56,10.9
"06/16/21 16:16:10",14.81,49213,32.18,0.473,12.00,-308.0,0.3,8.38,1.45,101.7,8.45,10.9
"06/16/21 16:21:10",14.80,50221,32.92,0.472,12.00,-308.0,0.3,7.54,1.30,101.1,8.36,10.9
"06/16/21 16:26:10",14.80,50193,32.90,0.472,12.00,-308.0,0.1,8.31,1.43,101.7,8.41,10.9
"06/16/21 16:31:10",14.81,50048,32.79,0.472,12.00,-308.0,0.3,7.28,1.25,100.5,8.32,10.9
"06/16/21 16:36:10",14.81,49869,32.66,0.471,12.00,-308.0,0.3,9.66,1.67,99.9,8.27,10.9
"06/16/21 16:41:10",14.84,49910,32.69,0.470,12.00,-308.0,0.0,8.57,1.48,100.2,8.29,10.9
"06/16/21 16:46:11",14.89,49319,32.26,0.471,12.00,-308.0,0.1,8.78,1.51,99.9,8.28,10.9
"06/16/21 16:51:10",14.94,48844,31.92,0.471,12.00,-308.0,0.1,8.65,1.49,100.4,8.34,10.9
